Date;Dernier;Ouv.; Plus Haut;Plus Bas;Vol. ();Variation %
11.12.12;61,20;61,00;61,40;61,00;3,60;0,33%
10.12.12;61,00;60,90;61,10;60,80;1,80;0,08%
07.12.12;60,95;60,80;61,10;60,65;3,61;0,00%
06.12.12;60,95;60,50;60,95;60,50;3,18;0,66%
05.12.12;60,55;60,75;60,85;60,35;2,87;-0,33%
04.12.12;60,75;60,75;61,10;60,70;4,78;0,00%
03.12.12;60,75;60,80;60,95;60,65;2,60;0,16%
30.11.12;60,65;61,00;61,00;60,65;7,67;-0,57%
29.11.12;61,00;60,75;61,00;60,65;5,10;0,66%
28.11.12;60,60;59,90;60,75;59,85;4,79;1,17%
27.11.12;59,90;59,70;60,15;59,70;5,15;0,42%
26.11.12;59,65;59,80;59,85;59,60;2,35;-0,25%
23.11.12;59,80;59,40;59,90;59,35;2,69;0,59%
22.11.12;59,45;59,40;59,60;59,20;2,85;0,34%
21.11.12;59,25;58,95;59,25;58,80;3,60;0,17%
20.11.12;59,15;59,20;59,25;58,90;5,00;-0,25%
19.11.12;59,30;58,65;59,30;58,35;7,56;1,54%
16.11.12;58,40;58,75;59,00;58,30;6,08;-0,76%
15.11.12;58,85;59,75;59,75;58,85;4,86;-1,67%
14.11.12;59,85;59,95;60,05;59,85;2,17;-0,33%
13.11.12;60,05;59,75;60,10;59,75;3,59;0,33%
12.11.12;59,85;59,90;60,00;59,80;2,54;-0,17%
09.11.12;59,95;59,85;60,15;59,75;4,05;0,25%
08.11.12;59,80;59,55;59,95;59,45;3,69;0,50%
07.11.12;59,50;59,75;60,10;59,50;4,07;-0,17%
06.11.12;59,60;59,40;59,75;59,35;2,99;0,00%
05.11.12;59,60;59,10;59,60;59,00;3,58;0,85%
02.11.12;59,10;59,15;59,20;58,90;4,67;0,08%
01.11.12;59,05;59,00;59,15;58,85;4,22;-0,08%
31.10.12;59,10;59,60;59,70;59,10;4,66;-0,92%
30.10.12;59,65;59,60;59,75;59,55;2,49;0,00%
29.10.12;59,65;59,70;59,85;59,60;2,19;-0,08%
26.10.12;59,70;59,85;59,95;59,55;4,09;-0,42%
25.10.12;59,95;60,25;60,30;59,95;3,39;-0,33%
24.10.12;60,15;60,05;60,30;59,80;3,61;0,33%
23.10.12;59,95;61,15;61,20;59,90;5,80;-1,80%
22.10.12;61,05;61,20;61,25;60,95;2,11;-0,25%
19.10.12;61,20;61,25;61,40;61,10;4,90;0,00%
18.10.12;61,20;60,80;61,20;60,40;11,40;-1,69%
17.10.12;62,25;61,80;62,30;61,70;4,57;0,40%
16.10.12;62,00;61,90;62,10;61,70;3,80;0,40%
15.10.12;61,75;61,35;61,75;61,30;2,93;0,73%
12.10.12;61,30;61,15;61,40;60,90;2,70;0,25%
11.10.12;61,15;61,05;61,25;60,95;3,78;-0,16%
10.10.12;61,25;61,00;61,45;60,95;3,52;0,41%
09.10.12;61,00;60,95;61,30;60,85;5,97;0,58%
08.10.12;60,65;60,40;60,85;60,25;3,76;0,41%
05.10.12;60,40;60,25;60,45;60,05;3,99;0,75%
04.10.12;59,95;59,95;60,10;59,85;3,84;0,42%
03.10.12;59,70;59,80;59,95;59,50;3,91;-0,17%
02.10.12;59,80;59,90;60,10;59,75;7,34;-0,33%
01.10.12;60,00;59,45;60,00;59,45;4,22;1,18%
28.09.12;59,30;59,75;59,95;59,30;6,82;-0,59%
27.09.12;59,65;59,95;60,00;59,65;4,13;-0,25%
26.09.12;59,80;59,65;59,95;59,50;5,70;0,00%
25.09.12;59,80;59,50;59,85;59,45;3,70;0,76%
24.09.12;59,35;59,50;59,60;59,05;2,66;-0,08%
21.09.12;59,40;59,65;59,65;59,05;15,60;0,08%
20.09.12;59,35;59,30;59,50;59,00;4,24;-0,08%
19.09.12;59,40;59,10;59,40;59,00;4,13;0,68%
18.09.12;59,00;58,50;59,25;58,50;4,70;0,77%
17.09.12;58,55;58,25;58,80;58,25;3,59;0,34%
14.09.12;58,35;58,80;58,90;58,20;5,88;-0,51%
13.09.12;58,65;58,40;58,70;58,35;4,05;0,43%
12.09.12;58,40;59,00;59,10;58,40;4,20;-0,93%
11.09.12;58,95;58,80;59,05;58,65;3,89;0,17%
10.09.12;58,85;59,00;59,15;58,65;4,35;-0,68%
07.09.12;59,25;60,10;60,10;59,00;5,61;-1,50%
06.09.12;60,15;59,90;60,15;59,65;3,61;0,67%
05.09.12;59,75;59,10;59,75;59,10;3,19;1,01%
04.09.12;59,15;60,00;60,00;59,15;3,92;-1,33%
03.09.12;59,95;59,40;60,00;59,40;2,43;1,01%
31.08.12;59,35;59,70;59,85;59,35;5,08;-0,50%
30.08.12;59,65;59,85;60,00;59,60;3,13;-0,50%
29.08.12;59,95;59,80;60,05;59,70;3,87;0,42%
28.08.12;59,70;60,15;60,25;59,70;3,64;-0,91%
27.08.12;60,25;60,25;60,35;60,00;2,18;0,00%
24.08.12;60,25;59,90;60,35;59,90;2,78;0,67%
23.08.12;59,85;59,90;60,05;59,75;3,98;0,25%
22.08.12;59,70;60,00;60,00;59,70;3,59;-0,50%
21.08.12;60,00;60,15;60,40;60,00;3,34;-0,17%
20.08.12;60,10;60,30;60,40;60,05;2,34;-0,17%
17.08.12;60,20;60,60;60,60;60,15;5,20;0,00%
16.08.12;60,20;60,60;60,70;59,95;5,99;-0,66%
15.08.12;60,60;60,65;61,00;60,50;3,25;-0,25%
14.08.12;60,75;60,55;60,80;60,40;3,74;0,50%
13.08.12;60,45;60,45;60,65;60,30;2,67;0,08%
10.08.12;60,40;60,80;60,85;60,25;5,58;-1,06%
09.08.12;61,05;60,40;61,80;60,40;8,99;2,35%
08.08.12;59,65;59,80;60,10;59,30;5,74;-0,08%
07.08.12;59,70;60,15;60,20;59,55;4,41;-1,00%
06.08.12;60,30;60,60;60,70;60,10;3,97;-0,74%
03.08.12;60,75;60,75;61,00;60,55;3,64;0,50%
02.08.12;60,45;60,05;60,90;59,95;8,05;0,67%
31.07.12;60,05;59,95;60,05;59,80;5,24;0,33%
30.07.12;59,85;59,65;59,95;59,50;3,14;0,34%
27.07.12;59,65;58,65;59,65;58,55;4,16;1,71%
26.07.12;58,65;57,85;59,15;57,80;6,03;1,65%
25.07.12;57,70;58,20;58,30;57,65;4,59;-0,60%
24.07.12;58,05;58,60;58,65;58,05;4,58;-0,26%
23.07.12;58,20;58,85;59,05;58,20;5,38;-1,44%
20.07.12;59,05;59,50;59,55;58,75;5,56;-0,76%
19.07.12;59,50;59,35;59,50;59,05;3,46;0,51%
18.07.12;59,20;58,95;59,20;58,70;5,15;0,59%
17.07.12;58,85;59,00;59,30;58,85;4,38;-0,25%
16.07.12;59,00;59,05;59,10;58,70;2,81;0,00%
13.07.12;59,00;58,80;59,05;58,70;2,73;0,43%
12.07.12;58,75;58,60;58,80;58,40;3,14;0,00%
11.07.12;58,75;58,95;59,05;58,60;4,19;-0,42%
10.07.12;59,00;58,55;59,15;58,40;4,99;1,03%
09.07.12;58,40;58,50;58,60;58,30;2,87;0,00%
06.07.12;58,40;58,15;58,45;58,10;4,17;0,52%
05.07.12;58,10;57,95;58,40;57,85;4,68;0,26%
04.07.12;57,95;57,90;58,15;57,90;4,24;-0,09%
03.07.12;58,00;57,05;58,00;57,00;7,96;1,75%
02.07.12;57,00;56,55;57,00;56,50;3,67;0,80%
29.06.12;56,55;56,00;56,55;56,00;5,95;1,07%
28.06.12;55,95;55,75;56,00;55,60;3,43;0,36%
27.06.12;55,75;55,80;55,85;55,70;3,37;-0,09%
26.06.12;55,80;55,65;55,80;55,45;3,28;0,00%
25.06.12;55,80;55,45;55,80;55,25;4,89;0,54%
22.06.12;55,50;55,15;55,60;55,10;3,69;0,73%
21.06.12;55,10;55,25;55,55;55,10;5,32;-0,54%
20.06.12;55,40;55,85;55,95;55,15;6,34;-0,98%
19.06.12;55,95;55,45;55,95;55,10;6,54;0,09%
18.06.12;55,90;55,80;55,95;55,65;3,70;0,36%
15.06.12;55,70;55,85;55,95;55,70;21,15;-0,45%
14.06.12;55,95;55,95;56,00;55,85;5,32;0,09%
13.06.12;55,90;55,50;55,90;55,45;9,96;0,72%
12.06.12;55,50;54,85;55,60;54,80;6,70;1,28%
11.06.12;54,80;55,05;55,15;54,65;4,11;0,09%
08.06.12;54,75;54,50;54,85;54,40;4,10;0,46%
07.06.12;54,50;54,30;54,60;54,20;3,62;0,37%
06.06.12;54,30;53,90;54,30;53,85;4,90;0,74%
05.06.12;53,90;54,20;54,30;53,80;3,09;-0,55%
04.06.12;54,20;54,45;54,50;54,15;3,54;-0,64%
01.06.12;54,55;55,00;55,00;54,20;6,62;-0,91%
31.05.12;55,05;55,30;55,45;54,85;6,16;-0,63%
30.05.12;55,40;55,05;55,40;54,85;4,79;0,64%
29.05.12;55,05;54,90;55,20;54,85;4,33;0,46%
25.05.12;54,80;54,70;55,00;54,65;4,37;0,27%
24.05.12;54,65;54,75;54,90;54,50;4,57;0,00%
23.05.12;54,65;54,80;55,00;54,65;4,77;-0,55%
22.05.12;54,95;54,55;54,95;54,50;4,75;1,10%
21.05.12;54,35;54,25;54,75;54,25;3,99;-0,28%
18.05.12;54,50;54,10;54,70;54,05;10,86;0,00%
16.05.12;54,50;54,75;54,80;54,30;6,02;-0,64%
15.05.12;54,85;54,85;55,00;54,80;3,68;0,18%
14.05.12;54,75;55,05;55,10;54,60;4,17;-0,73%
11.05.12;55,15;54,60;55,15;54,50;4,96;0,82%
10.05.12;54,70;54,85;54,90;54,40;4,74;-0,36%
09.05.12;54,90;55,10;55,15;54,55;6,38;-0,36%
08.05.12;55,10;55,35;55,45;54,95;4,75;-0,45%
07.05.12;55,35;55,15;55,35;55,10;2,12;0,18%
04.05.12;55,25;55,35;55,80;55,25;5,74;-0,27%
03.05.12;55,40;55,50;55,75;55,35;4,63;-0,18%
02.05.12;55,50;55,80;55,95;55,45;5,63;-0,18%
30.04.12;55,60;55,45;55,65;55,35;7,18;0,36%
27.04.12;55,40;55,45;55,55;55,10;10,66;-0,36%
26.04.12;55,60;55,75;55,95;55,35;7,41;-0,09%
25.04.12;55,65;55,50;55,65;55,40;5,54;0,27%
24.04.12;55,50;55,65;55,70;55,40;4,49;0,00%
23.04.12;55,50;55,25;55,95;55,05;13,29;-2,80%
20.04.12;57,10;57,30;57,45;56,80;15,03;-0,17%
19.04.12;57,20;56,95;57,50;56,80;8,78;0,97%
18.04.12;56,65;56,75;56,90;56,40;5,59;-0,18%
17.04.12;56,75;56,20;56,85;56,15;6,35;1,34%
16.04.12;56,00;55,55;56,10;55,50;5,13;0,72%
13.04.12;55,60;55,90;56,00;55,25;5,78;-0,36%
12.04.12;55,80;55,45;55,80;55,30;5,86;0,63%
11.04.12;55,45;55,85;55,85;55,40;7,56;-0,36%
10.04.12;55,65;55,85;56,10;55,55;11,52;-0,54%
05.04.12;55,95;56,35;56,45;55,95;5,43;-0,62%
04.04.12;56,30;56,70;56,80;56,10;6,07;-0,71%
03.04.12;56,70;57,10;57,10;56,70;4,37;-0,70%
02.04.12;57,10;57,00;57,10;56,70;6,35;0,53%
30.03.12;56,80;56,30;56,80;56,00;5,56;1,25%
29.03.12;56,10;56,50;56,50;56,05;5,32;-0,80%
28.03.12;56,55;56,30;56,55;56,20;5,20;-0,35%
27.03.12;56,75;57,00;57,05;56,55;5,68;-0,35%
26.03.12;56,95;56,60;57,05;56,50;4,55;0,98%
23.03.12;56,40;56,65;56,65;56,40;3,67;-0,09%
22.03.12;56,45;56,40;56,60;56,20;5,64;-0,09%
21.03.12;56,50;56,60;56,85;56,45;4,58;-0,18%
20.03.12;56,60;56,55;56,70;56,40;4,66;-0,09%
19.03.12;56,65;57,00;57,10;56,55;6,71;-0,61%
16.03.12;57,00;56,70;57,25;56,45;25,56;0,53%
15.03.12;56,70;56,40;56,70;56,35;4,86;0,53%
14.03.12;56,40;56,90;56,90;56,40;6,01;-0,70%
13.03.12;56,80;56,75;56,80;56,55;5,38;0,26%
12.03.12;56,65;56,55;56,75;56,35;4,77;0,09%
09.03.12;56,60;56,45;56,75;56,25;5,50;0,09%
08.03.12;56,55;55,80;56,65;55,70;8,01;1,71%
07.03.12;55,60;55,40;55,70;55,15;5,12;0,54%
06.03.12;55,30;55,70;55,80;55,25;5,63;-0,72%
05.03.12;55,70;55,55;55,90;55,50;4,29;0,27%
02.03.12;55,55;55,50;55,70;55,25;4,05;0,18%
01.03.12;55,45;55,30;55,75;55,25;4,54;0,27%
29.02.12;55,30;55,50;55,75;55,30;6,32;-0,27%
28.02.12;55,45;55,85;56,20;55,45;6,78;-0,36%
27.02.12;55,65;55,55;55,65;55,10;4,68;0,36%
24.02.12;55,45;55,35;55,45;55,05;4,81;-0,18%
23.02.12;55,55;55,40;55,55;55,25;4,09;0,00%
22.02.12;55,55;55,45;55,60;55,05;4,81;0,00%
21.02.12;55,55;55,80;55,85;55,25;4,60;-0,27%
20.02.12;55,70;55,80;55,95;55,35;4,27;-0,27%
17.02.12;55,85;55,80;55,95;55,65;27,72;0,45%
16.02.12;55,60;54,80;56,15;54,50;15,47;2,11%
15.02.12;54,45;54,30;54,55;54,30;4,04;0,37%
14.02.12;54,25;53,90;54,35;53,85;4,49;0,46%
13.02.12;54,00;53,75;54,00;53,55;3,37;0,65%
10.02.12;53,65;53,60;53,75;53,35;3,92;0,00%
09.02.12;53,65;53,50;53,70;53,40;3,66;0,28%
08.02.12;53,50;53,55;53,85;53,40;4,19;-0,09%
07.02.12;53,55;53,00;53,60;52,95;4,06;0,85%
06.02.12;53,10;53,05;53,25;52,95;4,83;-0,09%
03.02.12;53,15;52,75;53,15;52,70;4,76;0,66%
02.02.12;52,80;53,30;53,40;52,50;8,26;-1,12%
01.02.12;53,40;52,90;53,40;52,90;4,52;1,23%
31.01.12;52,75;53,30;53,30;52,70;5,25;-0,85%
30.01.12;53,20;53,00;53,40;52,95;3,58;0,19%
27.01.12;53,10;53,40;53,70;53,05;4,57;-0,65%
26.01.12;53,45;53,60;53,65;53,10;4,51;-0,28%
25.01.12;53,60;53,80;53,95;53,50;3,92;-0,09%
24.01.12;53,65;53,25;53,75;53,15;5,79;0,75%
23.01.12;53,25;53,50;53,65;52,95;5,82;-0,56%
20.01.12;53,55;53,80;53,90;53,50;6,27;-0,28%
19.01.12;53,70;53,95;54,15;53,30;6,45;-0,37%
18.01.12;53,90;53,35;54,10;53,30;6,46;1,22%
17.01.12;53,25;53,20;53,30;53,05;4,83;0,38%
16.01.12;53,05;53,25;53,35;52,90;4,43;-0,28%
13.01.12;53,20;53,50;53,60;53,05;4,18;-0,47%
12.01.12;53,45;53,95;54,00;53,45;6,21;-0,74%
11.01.12;53,85;54,65;54,65;53,80;7,50;-1,73%
10.01.12;54,80;54,45;54,80;54,40;5,70;0,92%
09.01.12;54,30;54,10;54,40;54,00;4,76;0,56%
06.01.12;54,00;54,40;54,45;53,95;5,02;-0,83%
05.01.12;54,45;54,30;54,45;53,85;6,12;0,09%
04.01.12;54,40;54,15;54,40;54,05;6,97;0,18%
03.01.12;54,30;54,10;54,30;53,85;6,51;0,56%
